t,mmsi,latitude,longitude,sog
2021-01-08 14:17:48,566948000,55.572033,4.60405,0
2021-01-08 14:17:49,219027804,55.823723,12.05611,7
2021-01-08 14:17:50,219027804,55.823717,12.055995,6.9
2021-01-08 14:17:50,257136000,56.79285,12.111267,14.1
2021-01-08 14:17:53,219001559,57.592222,9.975452,0
2021-01-08 14:17:53,219027804,55.823707,12.055883,6.8
2021-01-08 14:17:54,265513270,57.059,12.27238,0
2021-01-08 14:17:56,265513270,57.059002,12.27238,0
2021-01-08 14:17:56,566948000,55.572032,4.604055,0
2021-01-08 14:17:57,219027804,55.823683,12.05566,6.9
2021-01-08 14:17:57,566948000,55.572032,4.604055,0
2021-01-08 14:17:58,257136000,56.792338,12.111475,14.1
2021-01-08 14:17:59,219001559,57.592222,9.975452,0
2021-01-08 14:17:59,219027804,55.823683,12.055547,6.8
2021-01-08 14:17:59,257136000,56.792275,12.111503,14.1
2021-01-08 14:17:59,566948000,55.572032,4.604053,0
2021-01-08 14:18:01,219027804,55.823673,12.055433,6.8
2021-01-08 14:18:01,265513270,57.059002,12.272382,0
2021-01-08 14:18:01,566948000,55.572037,4.604052,0
2021-01-08 14:18:02,566948000,55.572035,4.604053,0
2021-01-08 14:18:03,219027804,55.823667,12.055322,7
2021-01-08 14:18:03,257136000,56.792017,12.1116,14.2
2021-01-08 14:18:04,219027804,55.823667,12.055208,6.8
2021-01-08 14:18:04,265513270,57.059002,12.272382,0
2021-01-08 14:18:04,566948000,55.57203,4.604053,0.1
2021-01-08 14:18:06,219027804,55.823673,12.055097,6.8
2021-01-08 14:18:06,566948000,55.572033,4.604048,0.2
2021-01-08 14:18:07,219001559,57.592222,9.975452,0
2021-01-08 14:18:07,265513270,57.059003,12.272382,0
2021-01-08 14:18:07,566948000,55.572033,4.604048,0.2
2021-01-08 14:18:08,265513270,57.059003,12.272382,0
2021-01-08 14:18:09,219027804,55.82369,12.05499,7
2021-01-08 14:18:10,219027804,55.823723,12.054888,7.2
2021-01-08 14:18:10,566948000,55.572033,4.604053,0
2021-01-08 14:18:11,265513270,57.059003,12.272383,0
2021-01-08 14:18:12,219001559,57.592218,9.97545,0.1
2021-01-08 14:18:12,219027804,55.823763,12.054797,7.1
2021-01-08 14:18:14,265513270,57.059003,12.272382,0
2021-01-08 14:18:14,566948000,55.572033,4.604045,0
2021-01-08 14:18:15,257136000,56.791252,12.11191,14.2
2021-01-08 14:18:16,566948000,55.57203,4.604048,0.1
2021-01-08 14:18:17,219027804,55.82388,12.054665,7.2
2021-01-08 14:18:18,265513270,57.059002,12.272382,0
2021-01-08 14:18:18,566948000,55.572028,4.604058,0
2021-01-08 14:18:20,219027804,55.824,12.054572,7.3
2021-01-08 14:18:20,265513270,57.059,12.27238,0
2021-01-08 14:18:20,566948000,55.572033,4.604053,0
2021-01-08 14:18:21,265513270,57.059,12.27238,0
2021-01-08 14:18:22,566948000,55.572033,4.604048,0
2021-01-08 14:18:23,219027804,55.824067,12.05453,7.3
2021-01-08 14:18:24,219027804,55.82413,12.054492,7.2
2021-01-08 14:18:24,265513270,57.059,12.27238,0
2021-01-08 14:18:24,566948000,55.572028,4.604055,0
2021-01-08 14:18:25,219001559,57.592242,9.975475,0
2021-01-08 14:18:25,566948000,55.572028,4.604055,0
2021-01-08 14:18:26,257136000,56.790483,12.112227,14.2
2021-01-08 14:18:26,265513270,57.058998,12.27238,0.1
2021-01-08 14:18:27,219027804,55.824187,12.054445,7.3
2021-01-08 14:18:27,265513270,57.058998,12.27238,0.1
2021-01-08 14:18:27,566948000,55.572028,4.604057,0.1
2021-01-08 14:18:28,219027804,55.824253,12.054407,7.2
2021-01-08 14:18:28,566948000,55.572032,4.604053,0.1
2021-01-08 14:18:30,566948000,55.572035,4.604053,0.1
2021-01-08 14:18:31,219027804,55.824317,12.05437,7.1
2021-01-08 14:18:31,265513270,57.059,12.27238,0.1
2021-01-08 14:18:32,219001559,57.592245,9.975482,0
2021-01-08 14:18:33,566948000,55.572027,4.604058,0
2021-01-08 14:18:34,265513270,57.059003,12.272382,0.1
2021-01-08 14:18:35,566948000,55.572028,4.604057,0
2021-01-08 14:18:37,219027804,55.824503,12.05425,7.1
2021-01-08 14:18:37,566948000,55.572033,4.604055,0
2021-01-08 14:18:38,219027804,55.824563,12.054203,7.2
2021-01-08 14:18:38,265513270,57.059003,12.272383,0
2021-01-08 14:18:38,566948000,55.572032,4.604062,0
2021-01-08 14:18:39,219001559,57.592245,9.975477,0
2021-01-08 14:18:39,257136000,56.789715,12.11254,14.2
2021-01-08 14:18:39,566948000,55.572028,4.604065,0
2021-01-08 14:18:40,265513270,57.059003,12.272383,0
2021-01-08 14:18:41,219027804,55.824627,12.054152,7.1
2021-01-08 14:18:41,265513270,57.059003,12.272383,0
2021-01-08 14:18:44,219027804,55.82474,12.054048,6.9
2021-01-08 14:18:44,265513270,57.059005,12.272383,0.1
2021-01-08 14:18:45,219001559,57.592242,9.97547,0
2021-01-08 14:18:46,219027804,55.824797,12.05399,7.1
2021-01-08 14:18:46,566948000,55.572027,4.604055,0.2
2021-01-08 14:18:47,566948000,55.572025,4.604058,0.2
2021-01-08 14:18:48,265513270,57.059005,12.272383,0.1
2021-01-08 14:18:49,219027804,55.824853,12.053935,6.9
2021-01-08 14:18:49,566948000,55.572023,4.604053,0.1
2021-01-08 14:18:50,219027804,55.824903,12.053875,6.9
2021-01-08 14:18:50,566948000,55.572023,4.604053,0.1
2021-01-08 14:18:51,257136000,56.788948,12.112862,14.2
2021-01-08 14:18:51,265513270,57.059005,12.272383,0
2021-01-08 14:18:53,219027804,55.82496,12.05382,6.8
2021-01-08 14:18:54,265513270,57.059005,12.272385,0.1
2021-01-08 14:18:54,566948000,55.57203,4.604057,0.1
2021-01-08 14:18:56,265513270,57.059005,12.272385,0
2021-01-08 14:18:56,566948000,55.572027,4.604057,0.1
2021-01-08 14:18:57,219001559,57.592233,9.975465,0
2021-01-08 14:18:57,219027804,55.825073,12.053718,6.7
2021-01-08 14:18:57,257136000,56.788563,12.113027,14.2
2021-01-08 14:18:59,219027804,55.82513,12.053668,6.7
2021-01-08 14:19:01,219027804,55.82518,12.053613,6.6
2021-01-08 14:19:03,219027804,55.825237,12.05356,6.5
2021-01-08 14:19:03,257136000,56.788178,12.113173,14.2
2021-01-08 14:19:04,219001559,57.592232,9.975465,0
2021-01-08 14:19:04,219027804,55.825287,12.053505,6.4
2021-01-08 14:19:04,265513270,57.059005,12.272385,0
2021-01-08 14:19:06,219027804,55.825337,12.053452,6.2
2021-01-08 14:19:06,566948000,55.572033,4.60405,0.3
2021-01-08 14:19:07,265513270,57.059005,12.272383,0.1
2021-01-08 14:19:08,219027804,55.825393,12.053403,6.2
2021-01-08 14:19:08,265513270,57.059005,12.272383,0.1
2021-01-08 14:19:09,257136000,56.787795,12.11334,14.2
2021-01-08 14:19:09,566948000,55.572033,4.604048,0.1
2021-01-08 14:19:10,219027804,55.82544,12.053357,6.2
2021-01-08 14:19:10,566948000,55.572027,4.604052,0.1
2021-01-08 14:19:11,219001559,57.59223,9.975467,0
2021-01-08 14:19:11,265513270,57.059003,12.272383,0
2021-01-08 14:19:12,219027804,55.82549,12.053307,6.1
2021-01-08 14:19:14,219027804,55.82554,12.053252,6
2021-01-08 14:19:14,257136000,56.787475,12.113472,14.2
2021-01-08 14:19:14,265513270,57.059003,12.272383,0
2021-01-08 14:19:15,257136000,56.78741,12.1135,14.3
2021-01-08 14:19:16,566948000,55.572032,4.604053,0
2021-01-08 14:19:17,219027804,55.82558,12.053202,5.7
2021-01-08 14:19:18,219001559,57.59223,9.97547,0
2021-01-08 14:19:18,265513270,57.059002,12.272382,0
2021-01-08 14:19:19,219027804,55.825627,12.053168,5.7
2021-01-08 14:19:20,219027804,55.825677,12.053125,5.6
2021-01-08 14:19:21,257136000,56.787023,12.113652,14.2
2021-01-08 14:19:21,265513270,57.059002,12.272382,0
2021-01-08 14:19:22,566948000,55.57203,4.604047,0.1
2021-01-08 14:19:23,219027804,55.825727,12.053087,5.4
2021-01-08 14:19:24,219001559,57.59223,9.97547,0
2021-01-08 14:19:24,219027804,55.825767,12.053043,5.4
2021-01-08 14:19:24,265513270,57.059002,12.272382,0.1
2021-01-08 14:19:24,566948000,55.57203,4.604055,0.1
2021-01-08 14:19:26,257136000,56.786702,12.113793,14.2
2021-01-08 14:19:27,219027804,55.825817,12.053008,5.2
2021-01-08 14:19:27,257136000,56.786637,12.11382,14.2
2021-01-08 14:19:27,265513270,57.059002,12.272382,0.1
2021-01-08 14:19:28,219027804,55.825857,12.052978,5.1
2021-01-08 14:19:30,219001559,57.592227,9.975468,0
2021-01-08 14:19:31,219027804,55.825903,12.052942,5.1
2021-01-08 14:19:31,265513270,57.059,12.272382,0
2021-01-08 14:19:31,566948000,55.572027,4.604052,0
2021-01-08 14:19:33,219027804,55.825947,12.05291,4.8
2021-01-08 14:19:34,257136000,56.786188,12.114012,14.2
2021-01-08 14:19:34,265513270,57.058998,12.27238,0
2021-01-08 14:19:36,219001559,57.59223,9.975462,0
2021-01-08 14:19:36,566948000,55.57203,4.604057,0.1
2021-01-08 14:19:37,219027804,55.826027,12.052858,4.3
2021-01-08 14:19:38,219027804,55.82606,12.052825,4
2021-01-08 14:19:39,257136000,56.785867,12.114147,14.2
2021-01-08 14:19:39,566948000,55.572033,4.604058,0.1
2021-01-08 14:19:40,265513270,57.058998,12.27238,0
2021-01-08 14:19:40,566948000,55.57204,4.604058,0.1
2021-01-08 14:19:41,219027804,55.826093,12.052795,3.8
2021-01-08 14:19:42,219027804,55.826123,12.052767,3.5
2021-01-08 14:19:43,219001559,57.592225,9.975452,0
2021-01-08 14:19:44,219027804,55.826167,12.052732,6.6
2021-01-08 14:19:45,257136000,56.78548,12.114303,14.2
2021-01-08 14:19:45,566948000,55.57204,4.60407,0
2021-01-08 14:19:46,219027804,55.82623,12.052675,8.1
2021-01-08 14:19:47,265513270,57.059002,12.272383,0
2021-01-08 14:19:48,219027804,55.826297,12.052608,8
2021-01-08 14:19:48,265513270,57.059002,12.272383,0
2021-01-08 14:19:48,566948000,55.572043,4.604063,0
2021-01-08 14:19:50,219001559,57.592263,9.975477,0
2021-01-08 14:19:50,219027804,55.826353,12.052538,7.7
2021-01-08 14:19:51,257136000,56.785033,12.114488,14.2
2021-01-08 14:19:51,265513270,57.059003,12.272383,0.1
2021-01-08 14:19:53,219027804,55.826417,12.05247,7.6
2021-01-08 14:19:54,265513270,57.059003,12.272385,0.1
2021-01-08 14:19:54,566948000,55.572045,4.604068,0.1
2021-01-08 14:19:56,265513270,57.059003,12.272383,0
2021-01-08 14:19:57,219001559,57.592287,9.975492,0
2021-01-08 14:19:57,219027804,55.82654,12.052332,8
2021-01-08 14:19:57,257136000,56.784648,12.11465,14.2
2021-01-08 14:19:58,566948000,55.57204,4.60408,0.1
2021-01-08 14:19:59,219027804,55.826603,12.052267,8
2021-01-08 14:19:59,566948000,55.572038,4.604083,0.1
2021-01-08 14:20:01,219027804,55.82667,12.052202,7.8
2021-01-08 14:20:01,265513270,57.059005,12.272385,0
2021-01-08 14:20:03,219001559,57.59229,9.975495,0
2021-01-08 14:20:03,219027804,55.826727,12.052132,7.8
2021-01-08 14:20:03,257136000,56.784262,12.114817,14.2
2021-01-08 14:20:04,219027804,55.826783,12.052058,7.8
2021-01-08 14:20:04,257136000,56.784262,12.114817,14.2
2021-01-08 14:20:04,265513270,57.059005,12.272385,0.1
2021-01-08 14:20:04,566948000,55.572037,4.604075,0.3
2021-01-08 14:20:05,257136000,56.784198,12.114845,14.3
2021-01-08 14:20:07,219027804,55.82685,12.051983,7.9
2021-01-08 14:20:07,265513270,57.059005,12.272385,0.1
2021-01-08 14:20:07,566948000,55.57204,4.604087,0.2
2021-01-08 14:20:08,257136000,56.783943,12.114963,14.2
2021-01-08 14:20:09,219001559,57.592283,9.975482,0
2021-01-08 14:20:09,257136000,56.783943,12.114963,14.2
2021-01-08 14:20:10,219027804,55.82697,12.051835,7.9
2021-01-08 14:20:10,566948000,55.572038,4.60408,0.2
2021-01-08 14:20:11,265513270,57.059005,12.272385,0.1
2021-01-08 14:20:12,219027804,55.827027,12.051768,7.8
2021-01-08 14:20:14,219027804,55.827093,12.051703,7.9
2021-01-08 14:20:14,265513270,57.059007,12.272385,0
2021-01-08 14:20:14,566948000,55.57204,4.604087,0.1
2021-01-08 14:20:15,219001559,57.592278,9.975465,0
2021-01-08 14:20:15,257136000,56.78356,12.115128,14.2
2021-01-08 14:20:16,566948000,55.572042,4.604083,0.1
2021-01-08 14:20:17,219027804,55.827157,12.051633,7.9
2021-01-08 14:20:19,219027804,55.827213,12.051565,7.8
2021-01-08 14:20:19,257136000,56.783303,12.115233,14.2
2021-01-08 14:20:20,265513270,57.059007,12.272385,0.1
2021-01-08 14:20:21,219027804,55.82728,12.051495,7.8
2021-01-08 14:20:21,257136000,56.783178,12.115285,14.2
2021-01-08 14:20:21,566948000,55.572038,4.604085,0.1
2021-01-08 14:20:22,219001559,57.59225,9.975435,0
2021-01-08 14:20:23,219027804,55.827347,12.051435,7.9
2021-01-08 14:20:23,566948000,55.572043,4.604085,0.1
2021-01-08 14:20:24,219027804,55.82741,12.051368,7.9
2021-01-08 14:20:24,265513270,57.059007,12.272385,0
2021-01-08 14:20:24,566948000,55.572043,4.604085,0.1
2021-01-08 14:20:26,257136000,56.782793,12.115453,14.2
2021-01-08 14:20:26,265513270,57.059007,12.272385,0
2021-01-08 14:20:26,566948000,55.572043,4.604087,0.1
2021-01-08 14:20:27,219027804,55.827467,12.051303,7.8
2021-01-08 14:20:28,257136000,56.782793,12.115453,14.2
2021-01-08 14:20:29,219001559,57.592258,9.975437,0
2021-01-08 14:20:31,219027804,55.827607,12.051193,7.8
2021-01-08 14:20:32,566948000,55.572045,4.604087,0.1
2021-01-08 14:20:33,219027804,55.82767,12.05114,7.8
2021-01-08 14:20:34,257136000,56.782345,12.115648,14.2
2021-01-08 14:20:36,219001559,57.592283,9.975452,0
2021-01-08 14:20:36,566948000,55.57204,4.604087,0
2021-01-08 14:20:37,219027804,55.82781,12.051048,7.8
2021-01-08 14:20:37,265513270,57.059007,12.272385,0.1
2021-01-08 14:20:38,219027804,55.827873,12.051003,7.9
2021-01-08 14:20:39,257136000,56.782028,12.115785,14.2
2021-01-08 14:20:41,219027804,55.82794,12.050958,7.8
2021-01-08 14:20:41,265513270,57.059007,12.272385,0
2021-01-08 14:20:42,219001559,57.592305,9.97547,0
2021-01-08 14:20:42,219027804,55.828013,12.050912,7.8
2021-01-08 14:20:44,219027804,55.828077,12.050863,7.8
2021-01-08 14:20:44,265513270,57.059007,12.272387,0
2021-01-08 14:20:45,257136000,56.781647,12.115942,14.2
2021-01-08 14:20:46,219027804,55.828143,12.050815,7.8
2021-01-08 14:20:47,566948000,55.572043,4.604092,0
2021-01-08 14:20:48,219001559,57.592315,9.975482,0
2021-01-08 14:20:48,219027804,55.828217,12.050777,7.9
2021-01-08 14:20:48,265513270,57.059007,12.272385,0.1
2021-01-08 14:20:48,566948000,55.572042,4.604093,0
2021-01-08 14:20:51,219027804,55.82829,12.050748,7.9
2021-01-08 14:20:51,257136000,56.781193,12.116137,14.2
2021-01-08 14:20:51,265513270,57.059007,12.272387,0
2021-01-08 14:20:52,219027804,55.828363,12.050728,7.8
2021-01-08 14:20:54,219001559,57.592242,9.975428,0
2021-01-08 14:20:54,265513270,57.059005,12.272385,0
2021-01-08 14:20:56,257136000,56.780877,12.116268,14.1
2021-01-08 14:20:56,265513270,57.059005,12.272385,0
2021-01-08 14:20:56,566948000,55.572043,4.604095,0
2021-01-08 14:20:57,219027804,55.82851,12.050712,7.9
2021-01-08 14:20:57,257136000,56.780813,12.116292,14.1
2021-01-08 14:20:59,219027804,55.828583,12.050703,7.9
2021-01-08 14:21:01,219001559,57.592218,9.975417,0
2021-01-08 14:21:01,219027804,55.828657,12.050695,7.9
2021-01-08 14:21:01,257136000,56.780627,12.116375,14.1
2021-01-08 14:21:01,265513270,57.059005,12.272385,0.1
2021-01-08 14:21:03,219027804,55.82873,12.050693,7.9
2021-01-08 14:21:03,257136000,56.780437,12.116455,14.1
2021-01-08 14:21:04,265513270,57.059005,12.272385,0.1
2021-01-08 14:21:05,219027804,55.828803,12.050685,7.8
2021-01-08 14:21:05,265513270,57.059005,12.272385,0.1
2021-01-08 14:21:05,566948000,55.572047,4.604097,0
2021-01-08 14:21:07,219027804,55.828867,12.050682,7.8
2021-01-08 14:21:07,265513270,57.059005,12.272385,0
2021-01-08 14:21:07,566948000,55.572043,4.604088,0.1
2021-01-08 14:21:08,219001559,57.592215,9.975415,0
2021-01-08 14:21:08,257136000,56.780183,12.116568,14.1
2021-01-08 14:21:09,566948000,55.572045,4.604088,0
2021-01-08 14:21:10,219027804,55.829007,12.050695,7.5
2021-01-08 14:21:11,265513270,57.059005,12.272385,0
2021-01-08 14:21:12,219027804,55.82908,12.050738,7.8
2021-01-08 14:21:12,566948000,55.572048,4.604095,0
2021-01-08 14:21:14,219027804,55.829143,12.050783,7.9
2021-01-08 14:21:14,566948000,55.572047,4.604095,0
2021-01-08 14:21:15,219001559,57.592218,9.975422,0
2021-01-08 14:21:15,257136000,56.779738,12.116763,14.1
2021-01-08 14:21:16,219027804,55.829217,12.05082,7.8
2021-01-08 14:21:16,566948000,55.572043,4.604087,0
2021-01-08 14:21:19,219027804,55.829283,12.050863,7.7
2021-01-08 14:21:20,219001559,57.592223,9.97542,0
2021-01-08 14:21:21,219027804,55.829357,12.050898,7.7
2021-01-08 14:21:23,219027804,55.82942,12.05093,7.7
2021-01-08 14:21:24,219027804,55.829493,12.05096,7.7
2021-01-08 14:21:24,566948000,55.572047,4.604093,0.1
2021-01-08 14:21:25,566948000,55.572047,4.604092,0.1
2021-01-08 14:21:26,219027804,55.82956,12.05099,7.6
2021-01-08 14:21:26,257136000,56.778978,12.117087,14.1
2021-01-08 14:21:26,265513270,57.059003,12.272385,0.1
2021-01-08 14:21:26,566948000,55.572047,4.60409,0
2021-01-08 14:21:27,219001559,57.59223,9.975433,0
2021-01-08 14:21:28,219027804,55.829633,12.051023,7.6
2021-01-08 14:21:29,566948000,55.572045,4.60409,0
2021-01-08 14:21:30,566948000,55.572043,4.604088,0
2021-01-08 14:21:31,219027804,55.829697,12.051058,7.3
2021-01-08 14:21:31,566948000,55.572045,4.604088,0
2021-01-08 14:21:33,219001559,57.592232,9.975435,0
2021-01-08 14:21:33,219027804,55.829763,12.051087,7.2
2021-01-08 14:21:33,566948000,55.572052,4.604093,0
2021-01-08 14:21:34,257136000,56.778535,12.117262,14.1
2021-01-08 14:21:34,265513270,57.059005,12.272385,0
2021-01-08 14:21:34,566948000,55.57205,4.604095,0
2021-01-08 14:21:36,566948000,55.57204,4.604088,0
2021-01-08 14:21:37,219027804,55.8299,12.0511,7.2
2021-01-08 14:21:37,265513270,57.059005,12.272385,0
2021-01-08 14:21:38,219027804,55.829967,12.0511,7.3
2021-01-08 14:21:38,566948000,55.572038,4.604077,0
2021-01-08 14:21:39,257136000,56.77822,12.1174,14.1
2021-01-08 14:21:40,219001559,57.592242,9.97544,0
2021-01-08 14:21:41,219027804,55.83003,12.051098,7.3
2021-01-08 14:21:41,265513270,57.059005,12.272385,0.1
2021-01-08 14:21:41,566948000,55.572043,4.604083,0.2
2021-01-08 14:21:43,219027804,55.830103,12.051095,7.3
2021-01-08 14:21:43,566948000,55.572032,4.60408,0.3
2021-01-08 14:21:44,219027804,55.83017,12.051097,7.2
2021-01-08 14:21:44,265513270,57.059005,12.272385,0
2021-01-08 14:21:46,219027804,55.830233,12.051103,7.2
2021-01-08 14:21:46,566948000,55.572032,4.60408,0.3
2021-01-08 14:21:47,219001559,57.592248,9.97544,0
2021-01-08 14:21:47,566948000,55.57203,4.604067,0.2
2021-01-08 14:21:48,219027804,55.8303,12.051115,7
2021-01-08 14:21:48,265513270,57.059005,12.272383,0.1
2021-01-08 14:21:49,566948000,55.572032,4.604083,0.2
2021-01-08 14:21:50,265513270,57.059003,12.272383,0
2021-01-08 14:21:51,219027804,55.830363,12.051118,6.9
2021-01-08 14:21:51,257136000,56.777393,12.117745,14.1
2021-01-08 14:21:52,219027804,55.83043,12.051118,7
2021-01-08 14:21:53,219001559,57.592242,9.97544,0
2021-01-08 14:21:54,566948000,55.57203,4.604073,0.1
2021-01-08 14:21:56,265513270,57.059,12.272382,0
2021-01-08 14:21:56,566948000,55.57203,4.604075,0.1
2021-01-08 14:21:57,219027804,55.83056,12.051117,6.7
2021-01-08 14:21:57,257136000,56.777078,12.11787,14.1
2021-01-08 14:21:59,219001559,57.592242,9.975445,0
2021-01-08 14:21:59,219027804,55.830623,12.051113,6.9
2021-01-08 14:22:00,219001559,57.592242,9.975445,0
2021-01-08 14:22:00,265513270,57.058998,12.272382,0
2021-01-08 14:22:01,219027804,55.83069,12.051113,6.6
2021-01-08 14:22:01,265513270,57.058998,12.27238,0
2021-01-08 14:22:03,219027804,55.830747,12.05111,6.6
2021-01-08 14:22:03,257136000,56.776698,12.118028,14.1
2021-01-08 14:22:04,265513270,57.058998,12.27238,0.1
2021-01-08 14:22:05,219027804,55.830813,12.051108,6.5
2021-01-08 14:22:05,566948000,55.57203,4.604082,0
2021-01-08 14:22:06,219001559,57.592242,9.975445,0
2021-01-08 14:22:07,219027804,55.83087,12.051108,6.4
2021-01-08 14:22:07,265513270,57.058998,12.27238,0.1
2021-01-08 14:22:07,566948000,55.572035,4.604088,0
2021-01-08 14:22:08,219027804,55.830927,12.051108,6.3
2021-01-08 14:22:09,257136000,56.776315,12.118183,14.1
2021-01-08 14:22:10,219027804,55.830983,12.051103,6.1
2021-01-08 14:22:11,265513270,57.058998,12.27238,0
2021-01-08 14:22:12,219001559,57.592243,9.975447,0
2021-01-08 14:22:12,219027804,55.83104,12.051077,6
2021-01-08 14:22:13,566948000,55.572037,4.604085,0.1
2021-01-08 14:22:14,219027804,55.831097,12.051045,6.1
2021-01-08 14:22:14,265513270,57.058998,12.272382,0.1
2021-01-08 14:22:15,257136000,56.775933,12.118347,14.1
2021-01-08 14:22:16,219027804,55.831147,12.051035,5.9
2021-01-08 14:22:16,257136000,56.775868,12.118373,14.1
2021-01-08 14:22:16,566948000,55.572037,4.604097,0.1
2021-01-08 14:22:19,219001559,57.592248,9.97545,0
2021-01-08 14:22:19,219027804,55.831203,12.051025,5.9
2021-01-08 14:22:21,219027804,55.83126,12.051007,5.9
2021-01-08 14:22:21,257136000,56.775553,12.118508,14.1
2021-01-08 14:22:21,265513270,57.059003,12.272385,0
2021-01-08 14:22:22,566948000,55.572038,4.60409,0.1
2021-01-08 14:22:23,219027804,55.83131,12.050988,6
2021-01-08 14:22:24,219027804,55.83138,12.050977,7.9
2021-01-08 14:22:24,566948000,55.572045,4.604097,0
2021-01-08 14:22:26,219001559,57.592248,9.975445,0
2021-01-08 14:22:26,219027804,55.831453,12.050948,8
2021-01-08 14:22:26,257136000,56.775172,12.11867,14.1
2021-01-08 14:22:28,219027804,55.83152,12.05092,7.7
2021-01-08 14:22:30,566948000,55.572042,4.604088,0
2021-01-08 14:22:31,219027804,55.831593,12.050897,7.6
2021-01-08 14:22:31,265513270,57.059005,12.272385,0.1
2021-01-08 14:22:32,219001559,57.592245,9.97544,0.1
2021-01-08 14:22:32,566948000,55.572042,4.60409,0.1
2021-01-08 14:22:33,219027804,55.831657,12.050875,7.7
2021-01-08 14:22:34,257136000,56.774728,12.118855,14.1
2021-01-08 14:22:34,566948000,55.57204,4.6041,0
2021-01-08 14:22:36,566948000,55.57204,4.60409,0.1
2021-01-08 14:22:37,219027804,55.831803,12.050838,7.8
2021-01-08 14:22:37,265513270,57.059005,12.272387,0
2021-01-08 14:22:37,566948000,55.57204,4.60409,0.1
2021-01-08 14:22:38,219001559,57.59226,9.975445,0
2021-01-08 14:22:38,219027804,55.831877,12.05082,7.7
2021-01-08 14:22:39,257136000,56.774412,12.118983,14.1
2021-01-08 14:22:40,566948000,55.57204,4.604095,0.3
2021-01-08 14:22:41,219027804,55.831943,12.050792,7.6
2021-01-08 14:22:41,265513270,57.059005,12.272387,0
2021-01-08 14:22:44,265513270,57.059005,12.272387,0
2021-01-08 14:22:45,257136000,56.77403,12.119132,14.1
2021-01-08 14:22:45,566948000,55.572043,4.604097,0.1
2021-01-08 14:22:46,219027804,55.832153,12.05071,7.8
2021-01-08 14:22:48,219027804,55.832227,12.050683,7.7
2021-01-08 14:22:48,265513270,57.059007,12.272387,0
2021-01-08 14:22:48,566948000,55.57204,4.604098,0.1
2021-01-08 14:22:51,219001559,57.592267,9.975445,0
2021-01-08 14:22:51,219027804,55.8323,12.050652,7.8
2021-01-08 14:22:51,257136000,56.773585,12.119313,14.1
2021-01-08 14:22:51,265513270,57.059005,12.272387,0
2021-01-08 14:22:52,219027804,55.832367,12.050615,7.7
2021-01-08 14:22:54,265513270,57.059005,12.272385,0.1
2021-01-08 14:22:56,265513270,57.059005,12.272387,0
2021-01-08 14:22:56,566948000,55.572045,4.604098,0.1
2021-01-08 14:22:57,219027804,55.832503,12.050537,7.7
2021-01-08 14:22:57,257136000,56.773268,12.119453,14.1
2021-01-08 14:22:57,566948000,55.572047,4.604098,0
2021-01-08 14:22:58,219001559,57.592263,9.975445,0
2021-01-08 14:22:58,566948000,55.572047,4.604098,0
2021-01-08 14:22:59,219027804,55.83257,12.050498,7.7
2021-01-08 14:23:00,566948000,55.57205,4.604102,0
2021-01-08 14:23:01,219027804,55.832633,12.050453,7.7
2021-01-08 14:23:01,265513270,57.059005,12.272387,0
2021-01-08 14:23:03,219027804,55.832707,12.050408,7.6
2021-01-08 14:23:03,257136000,56.772883,12.119603,14.1
2021-01-08 14:23:03,566948000,55.57205,4.604103,0
2021-01-08 14:23:04,265513270,57.059005,12.272385,0
2021-01-08 14:23:04,566948000,55.572052,4.604102,0
2021-01-08 14:23:05,219001559,57.59225,9.975445,0
2021-01-08 14:23:05,219027804,55.832773,12.050368,7.5
2021-01-08 14:23:06,566948000,55.572052,4.604097,0.1
2021-01-08 14:23:07,219027804,55.832837,12.050322,7.5
2021-01-08 14:23:08,219027804,55.832903,12.050283,7.3
2021-01-08 14:23:09,257136000,56.772502,12.119755,14.1
2021-01-08 14:23:10,219027804,55.83297,12.050237,8
2021-01-08 14:23:11,219001559,57.592245,9.975445,0
2021-01-08 14:23:11,265513270,57.059005,12.272385,0
2021-01-08 14:23:13,219027804,55.833043,12.050195,8
2021-01-08 14:23:14,265513270,57.059005,12.272387,0
2021-01-08 14:23:14,566948000,55.572055,4.6041,0.2
2021-01-08 14:23:15,219027804,55.833107,12.050138,7.8
2021-01-08 14:23:15,257136000,56.772117,12.119923,14.1
2021-01-08 14:23:16,219027804,55.833173,12.050085,7.9
2021-01-08 14:23:17,219001559,57.592237,9.975448,0.1
2021-01-08 14:23:17,566948000,55.572057,4.604095,0.2
2021-01-08 14:23:19,219027804,55.833237,12.050038,7.9
2021-01-08 14:23:20,566948000,55.572058,4.6041,0.1
2021-01-08 14:23:21,219027804,55.83331,12.04999,8
2021-01-08 14:23:21,257136000,56.771732,12.120072,14.1
2021-01-08 14:23:22,219027804,55.833377,12.049938,8
2021-01-08 14:23:22,566948000,55.57206,4.6041,0.1
2021-01-08 14:23:24,566948000,55.572062,4.604095,0.1
2021-01-08 14:23:26,219027804,55.833513,12.049835,7.9
2021-01-08 14:23:26,257136000,56.771348,12.120222,14.1
2021-01-08 14:23:26,265513270,57.059005,12.272385,0
2021-01-08 14:23:28,219027804,55.833513,12.049835,7.9
2021-01-08 14:23:31,219027804,55.833643,12.049735,8
2021-01-08 14:23:31,265513270,57.059003,12.272385,0.1
2021-01-08 14:23:32,257136000,56.77097,12.120393,14.1
